INFO:tensorflow:Using MirroredStrategy with devices ('/job:localhost/replica:0/task:0/device:GPU:0',)
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
Start training...
Start epoch 1 with learning rate 0.0007
/opt/conda/lib/python3.9/site-packages/tensorflow/python/data/ops/dataset_ops.py:374: UserWarning: To make it possible to preserve tf.data options across serialization boundaries, their implementation has moved to be part of the TensorFlow graph. As a consequence, the options value is in general no longer known at graph construction time. Invoking this method in graph mode retains the legacy behavior of the original implementation, but note that the returned value might not reflect the actual value of the options.
  warnings.warn("To make it possible to preserve tf.data options across "
Trained batch 850 batch loss 1.25022924 epoch total loss 1.18601358
Trained batch 851 batch loss 1.30479205 epoch total loss 1.18615317
Trained batch 852 batch loss 1.17556787 epoch total loss 1.18614078
Trained batch 853 batch loss 1.27179301 epoch total loss 1.18624127
Trained batch 854 batch loss 1.14817333 epoch total loss 1.18619668
Trained batch 855 batch loss 1.17298698 epoch total loss 1.18618119
Trained batch 856 batch loss 1.12551415 epoch total loss 1.18611026
Trained batch 857 batch loss 1.17083168 epoch total loss 1.1860925
Trained batch 858 batch loss 1.0721668 epoch total loss 1.1859597
Trained batch 859 batch loss 1.00554669 epoch total loss 1.18574965
Trained batch 860 batch loss 0.993114 epoch total loss 1.18552566
Trained batch 861 batch loss 1.14074361 epoch total loss 1.18547368
Trained batch 862 batch loss 1.49276924 epoch total loss 1.18583012
Trained batch 863 batch loss 1.45671964 epoch total loss 1.18614411
Trained batch 864 batch loss 1.40746582 epoch total loss 1.18640029
Trained batch 865 batch loss 1.32402062 epoch total loss 1.18655932
Trained batch 866 batch loss 1.32360756 epoch total loss 1.18671751
Trained batch 867 batch loss 1.31417704 epoch total loss 1.18686461
Trained batch 868 batch loss 1.17338693 epoch total loss 1.186849
Trained batch 869 batch loss 1.21462417 epoch total loss 1.18688095
Trained batch 870 batch loss 1.18440711 epoch total loss 1.18687809
Trained batch 871 batch loss 1.19411337 epoch total loss 1.18688643
Trained batch 872 batch loss 1.18144822 epoch total loss 1.18688011
Trained batch 873 batch loss 1.11041749 epoch total loss 1.18679261
Trained batch 874 batch loss 1.08395362 epoch total loss 1.18667495
Trained batch 875 batch loss 1.15664089 epoch total loss 1.18664062
Trained batch 876 batch loss 1.13596606 epoch total loss 1.1865828
Trained batch 877 batch loss 1.08908105 epoch total loss 1.1864717
Trained batch 878 batch loss 1.31749928 epoch total loss 1.18662095
Trained batch 879 batch loss 1.07969332 epoch total loss 1.18649924
Trained batch 880 batch loss 1.17592347 epoch total loss 1.1864872
Trained batch 881 batch loss 1.14428639 epoch total loss 1.18643928
Trained batch 882 batch loss 1.13851726 epoch total loss 1.18638504
Trained batch 883 batch loss 1.14422488 epoch total loss 1.18633723
Trained batch 884 batch loss 1.25649786 epoch total loss 1.18641651
Trained batch 885 batch loss 1.18704093 epoch total loss 1.18641722
Trained batch 886 batch loss 1.27267098 epoch total loss 1.18651462
Trained batch 887 batch loss 1.09561694 epoch total loss 1.1864121
Trained batch 888 batch loss 1.11676323 epoch total loss 1.18633378
Trained batch 889 batch loss 1.25451541 epoch total loss 1.18641043
Trained batch 890 batch loss 1.26769638 epoch total loss 1.18650174
Trained batch 891 batch loss 1.18607378 epoch total loss 1.18650126
Trained batch 892 batch loss 1.03688765 epoch total loss 1.18633354
Trained batch 893 batch loss 0.911313117 epoch total loss 1.1860255
Trained batch 894 batch loss 1.00156534 epoch total loss 1.18581915
Trained batch 895 batch loss 1.01191807 epoch total loss 1.18562484
Trained batch 896 batch loss 1.16429973 epoch total loss 1.18560112
Trained batch 897 batch loss 1.13836348 epoch total loss 1.18554842
Trained batch 898 batch loss 1.13999772 epoch total loss 1.18549764
Trained batch 899 batch loss 1.17537093 epoch total loss 1.18548644
Trained batch 900 batch loss 1.366117 epoch total loss 1.18568707
Trained batch 901 batch loss 1.25687444 epoch total loss 1.1857661
Trained batch 902 batch loss 1.31699395 epoch total loss 1.18591166
Trained batch 903 batch loss 1.18493366 epoch total loss 1.18591046
Trained batch 904 batch loss 1.09005511 epoch total loss 1.18580449
Trained batch 905 batch loss 1.16338515 epoch total loss 1.18577969
Trained batch 906 batch loss 1.24484634 epoch total loss 1.1858449
Trained batch 907 batch loss 1.38234365 epoch total loss 1.1860615
Trained batch 908 batch loss 1.19434583 epoch total loss 1.18607068
Trained batch 909 batch loss 1.27131093 epoch total loss 1.1861645
Trained batch 910 batch loss 1.08063722 epoch total loss 1.18604863
Trained batch 911 batch loss 1.15771151 epoch total loss 1.18601751
Trained batch 912 batch loss 1.26454592 epoch total loss 1.18610358
Trained batch 913 batch loss 1.25874746 epoch total loss 1.18618321
Trained batch 914 batch loss 1.1683284 epoch total loss 1.18616366
Trained batch 915 batch loss 1.25802112 epoch total loss 1.18624222
Trained batch 916 batch loss 1.20826471 epoch total loss 1.18626618
Trained batch 917 batch loss 1.16638446 epoch total loss 1.18624461
Trained batch 918 batch loss 1.2101537 epoch total loss 1.18627059
Trained batch 919 batch loss 1.25855041 epoch total loss 1.18634927
Trained batch 920 batch loss 1.31268656 epoch total loss 1.18648672
Trained batch 921 batch loss 1.33763218 epoch total loss 1.18665075
Trained batch 922 batch loss 1.22345281 epoch total loss 1.18669081
Trained batch 923 batch loss 1.22516763 epoch total loss 1.18673253
Trained batch 924 batch loss 1.24807596 epoch total loss 1.18679893
Trained batch 925 batch loss 1.1435951 epoch total loss 1.18675208
Trained batch 926 batch loss 1.13746405 epoch total loss 1.18669891
Trained batch 927 batch loss 1.27658153 epoch total loss 1.18679583
Trained batch 928 batch loss 1.21326816 epoch total loss 1.18682444
Trained batch 929 batch loss 1.17539787 epoch total loss 1.18681216
Trained batch 930 batch loss 1.20949388 epoch total loss 1.18683648
Trained batch 931 batch loss 1.27716517 epoch total loss 1.18693352
Trained batch 932 batch loss 1.16207314 epoch total loss 1.18690693
Trained batch 933 batch loss 1.18184721 epoch total loss 1.18690157
Trained batch 934 batch loss 1.12032247 epoch total loss 1.18683028
Trained batch 935 batch loss 1.30501544 epoch total loss 1.18695676
Trained batch 936 batch loss 1.16979122 epoch total loss 1.18693841
Trained batch 937 batch loss 1.25693226 epoch total loss 1.18701315
Trained batch 938 batch loss 1.27935851 epoch total loss 1.18711162
Trained batch 939 batch loss 1.05587971 epoch total loss 1.1869719
Trained batch 940 batch loss 1.19486046 epoch total loss 1.18698025
Trained batch 941 batch loss 1.01066804 epoch total loss 1.18679285
Trained batch 942 batch loss 1.051687 epoch total loss 1.18664944
Trained batch 943 batch loss 1.06961 epoch total loss 1.18652523
Trained batch 944 batch loss 1.07099462 epoch total loss 1.18640292
Trained batch 945 batch loss 1.16846609 epoch total loss 1.18638396
Trained batch 946 batch loss 1.18228173 epoch total loss 1.18637955
Trained batch 947 batch loss 1.0506103 epoch total loss 1.18623626
Trained batch 948 batch loss 1.0420903 epoch total loss 1.18608427
Trained batch 949 batch loss 1.16781938 epoch total loss 1.18606496
Trained batch 950 batch loss 1.12197232 epoch total loss 1.18599749
Trained batch 951 batch loss 1.19265532 epoch total loss 1.18600452
Trained batch 952 batch loss 1.2508564 epoch total loss 1.18607259
Trained batch 953 batch loss 1.13296068 epoch total loss 1.1860168
Trained batch 954 batch loss 1.18299794 epoch total loss 1.1860137
Trained batch 955 batch loss 1.04593682 epoch total loss 1.18586695
Trained batch 956 batch loss 1.05915439 epoch total loss 1.18573439
Trained batch 957 batch loss 1.08502507 epoch total loss 1.18562925
Trained batch 958 batch loss 1.0974046 epoch total loss 1.18553722
Trained batch 959 batch loss 1.1488893 epoch total loss 1.18549907
Trained batch 960 batch loss 1.17425084 epoch total loss 1.18548727
Trained batch 961 batch loss 1.30617237 epoch total loss 1.1856128
Trained batch 962 batch loss 1.35620511 epoch total loss 1.18579018
Trained batch 963 batch loss 1.14579105 epoch total loss 1.18574858
Trained batch 964 batch loss 1.27097344 epoch total loss 1.18583703
Trained batch 965 batch loss 1.1473186 epoch total loss 1.1857971
Trained batch 966 batch loss 1.13249671 epoch total loss 1.1857419
Trained batch 967 batch loss 1.19378984 epoch total loss 1.18575025
Trained batch 968 batch loss 1.24268687 epoch total loss 1.18580902
Trained batch 969 batch loss 1.28738034 epoch total loss 1.1859138
Trained batch 970 batch loss 1.12284136 epoch total loss 1.18584883
Trained batch 971 batch loss 1.16665506 epoch total loss 1.18582892
Trained batch 972 batch loss 1.29209948 epoch total loss 1.18593836
Trained batch 973 batch loss 1.3345294 epoch total loss 1.18609095
Trained batch 974 batch loss 1.25262153 epoch total loss 1.18615925
Trained batch 975 batch loss 1.10452473 epoch total loss 1.18607545
Trained batch 976 batch loss 1.13890254 epoch total loss 1.18602717
Trained batch 977 batch loss 1.13699114 epoch total loss 1.18597698
Trained batch 978 batch loss 1.08026659 epoch total loss 1.18586886
Trained batch 979 batch loss 1.10516536 epoch total loss 1.18578649
Trained batch 980 batch loss 1.03523016 epoch total loss 1.18563294
Trained batch 981 batch loss 1.03256071 epoch total loss 1.1854769
Trained batch 982 batch loss 0.936324 epoch total loss 1.18522322
Trained batch 983 batch loss 0.977846 epoch total loss 1.18501222
Trained batch 984 batch loss 1.14563954 epoch total loss 1.18497229
Trained batch 985 batch loss 1.02592611 epoch total loss 1.18481076
Trained batch 986 batch loss 1.11469781 epoch total loss 1.18473971
Trained batch 987 batch loss 1.07863235 epoch total loss 1.18463218
Trained batch 988 batch loss 1.07186413 epoch total loss 1.1845181
Trained batch 989 batch loss 1.15628386 epoch total loss 1.18448949
Trained batch 990 batch loss 1.47435081 epoch total loss 1.18478227
Trained batch 991 batch loss 1.14431167 epoch total loss 1.18474138
Trained batch 992 batch loss 1.16506863 epoch total loss 1.18472159
Trained batch 993 batch loss 1.34713316 epoch total loss 1.18488514
Trained batch 994 batch loss 1.40049279 epoch total loss 1.18510211
Trained batch 995 batch loss 1.22505414 epoch total loss 1.18514228
Trained batch 996 batch loss 1.17206681 epoch total loss 1.18512917
Trained batch 997 batch loss 1.11001468 epoch total loss 1.18505383
Trained batch 998 batch loss 1.20731068 epoch total loss 1.18507612
Trained batch 999 batch loss 1.18491852 epoch total loss 1.185076
Trained batch 1000 batch loss 1.17528009 epoch total loss 1.1850661
Trained batch 1001 batch loss 1.21913 epoch total loss 1.1851002
Trained batch 1002 batch loss 1.07553041 epoch total loss 1.18499088
Trained batch 1003 batch loss 1.14937758 epoch total loss 1.18495536
Trained batch 1004 batch loss 1.16158104 epoch total loss 1.18493211
Trained batch 1005 batch loss 1.06255603 epoch total loss 1.18481028
Trained batch 1006 batch loss 1.08457482 epoch total loss 1.18471074
Trained batch 1007 batch loss 1.02023053 epoch total loss 1.18454742
Trained batch 1008 batch loss 1.05626988 epoch total loss 1.18442011
Trained batch 1009 batch loss 1.01281893 epoch total loss 1.18425012
Trained batch 1010 batch loss 1.09831262 epoch total loss 1.184165
Trained batch 1011 batch loss 1.09531736 epoch total loss 1.18407702
Trained batch 1012 batch loss 0.985260785 epoch total loss 1.18388057
Trained batch 1013 batch loss 1.19884503 epoch total loss 1.18389535
Trained batch 1014 batch loss 0.93336904 epoch total loss 1.18364823
Trained batch 1015 batch loss 1.33511531 epoch total loss 1.18379748
Trained batch 1016 batch loss 1.24493647 epoch total loss 1.18385768
Trained batch 1017 batch loss 1.26205635 epoch total loss 1.18393469
Trained batch 1018 batch loss 1.26332891 epoch total loss 1.18401265
Trained batch 1019 batch loss 1.32086778 epoch total loss 1.184147
Trained batch 1020 batch loss 1.40761387 epoch total loss 1.18436599
Trained batch 1021 batch loss 1.46286893 epoch total loss 1.18463886
Trained batch 1022 batch loss 1.19460356 epoch total loss 1.18464851
Trained batch 1023 batch loss 1.14252317 epoch total loss 1.18460739
Trained batch 1024 batch loss 1.18020689 epoch total loss 1.1846031
Trained batch 1025 batch loss 1.11011159 epoch total loss 1.18453038
Trained batch 1026 batch loss 1.34483457 epoch total loss 1.18468666
Trained batch 1027 batch loss 1.1718483 epoch total loss 1.18467414
Trained batch 1028 batch loss 1.19011211 epoch total loss 1.18467939
Trained batch 1029 batch loss 1.40110087 epoch total loss 1.18488979
Trained batch 1030 batch loss 1.31319094 epoch total loss 1.18501437
Trained batch 1031 batch loss 1.2827388 epoch total loss 1.18510914
Trained batch 1032 batch loss 1.27367759 epoch total loss 1.18519497
Trained batch 1033 batch loss 1.22652864 epoch total loss 1.18523502
Trained batch 1034 batch loss 1.1837163 epoch total loss 1.18523359
Trained batch 1035 batch loss 1.17322743 epoch total loss 1.18522191
Trained batch 1036 batch loss 1.22417438 epoch total loss 1.18525946
Trained batch 1037 batch loss 1.18360662 epoch total loss 1.18525791
Trained batch 1038 batch loss 1.20635748 epoch total loss 1.18527818
Trained batch 1039 batch loss 1.10739207 epoch total loss 1.18520319
Trained batch 1040 batch loss 1.07980859 epoch total loss 1.18510187
Trained batch 1041 batch loss 1.09380746 epoch total loss 1.18501413
Trained batch 1042 batch loss 0.997989833 epoch total loss 1.18483472
Trained batch 1043 batch loss 1.02582252 epoch total loss 1.18468237
Trained batch 1044 batch loss 1.06536031 epoch total loss 1.18456793
Trained batch 1045 batch loss 1.0597496 epoch total loss 1.18444848
Trained batch 1046 batch loss 1.12646151 epoch total loss 1.18439305
Trained batch 1047 batch loss 1.10200572 epoch total loss 1.18431437
Trained batch 1048 batch loss 1.07906151 epoch total loss 1.184214
Trained batch 1049 batch loss 1.11988497 epoch total loss 1.18415272
Trained batch 1050 batch loss 1.06568408 epoch total loss 1.18403983
Trained batch 1051 batch loss 1.1538409 epoch total loss 1.1840111
Trained batch 1052 batch loss 1.16871226 epoch total loss 1.18399656
Trained batch 1053 batch loss 1.07893741 epoch total loss 1.18389678
Trained batch 1054 batch loss 0.99752295 epoch total loss 1.18372
Trained batch 1055 batch loss 0.961425543 epoch total loss 1.18350923
Trained batch 1056 batch loss 1.19431782 epoch total loss 1.18351948
Trained batch 1057 batch loss 1.26025355 epoch total loss 1.18359208
Trained batch 1058 batch loss 1.44124413 epoch total loss 1.18383574
Trained batch 1059 batch loss 1.3658874 epoch total loss 1.18400753
Trained batch 1060 batch loss 1.23598695 epoch total loss 1.18405664
Trained batch 1061 batch loss 1.20743549 epoch total loss 1.18407857
Trained batch 1062 batch loss 1.15766025 epoch total loss 1.18405378
Trained batch 1063 batch loss 1.16677833 epoch total loss 1.18403745
Trained batch 1064 batch loss 1.32885933 epoch total loss 1.18417358
Trained batch 1065 batch loss 1.15347457 epoch total loss 1.18414474
Trained batch 1066 batch loss 1.15638781 epoch total loss 1.18411863
Trained batch 1067 batch loss 1.28391504 epoch total loss 1.18421221
Trained batch 1068 batch loss 1.0334475 epoch total loss 1.18407106
Trained batch 1069 batch loss 1.00808918 epoch total loss 1.18390644
Trained batch 1070 batch loss 1.18130338 epoch total loss 1.18390393
Trained batch 1071 batch loss 1.33599591 epoch total loss 1.18404591
Trained batch 1072 batch loss 1.20114791 epoch total loss 1.18406188
Trained batch 1073 batch loss 1.08737719 epoch total loss 1.18397176
Trained batch 1074 batch loss 1.22103548 epoch total loss 1.18400633
Trained batch 1075 batch loss 1.20418286 epoch total loss 1.18402517
Trained batch 1076 batch loss 1.14056051 epoch total loss 1.18398464
Trained batch 1077 batch loss 1.15060496 epoch total loss 1.18395376
Trained batch 1078 batch loss 1.24696767 epoch total loss 1.18401217
Trained batch 1079 batch loss 1.15928864 epoch total loss 1.18398929
Trained batch 1080 batch loss 1.19543576 epoch total loss 1.1839999
Trained batch 1081 batch loss 1.18731451 epoch total loss 1.18400288
Trained batch 1082 batch loss 0.997819781 epoch total loss 1.18383074
Trained batch 1083 batch loss 1.1628772 epoch total loss 1.18381143
Trained batch 1084 batch loss 1.32215023 epoch total loss 1.18393898
Trained batch 1085 batch loss 1.24951982 epoch total loss 1.18399942
Trained batch 1086 batch loss 1.19302261 epoch total loss 1.18400776
Trained batch 1087 batch loss 1.19607174 epoch total loss 1.18401885
Trained batch 1088 batch loss 1.30214155 epoch total loss 1.18412733
Trained batch 1089 batch loss 1.17876232 epoch total loss 1.18412244
Trained batch 1090 batch loss 1.27746379 epoch total loss 1.18420804
Trained batch 1091 batch loss 1.18246198 epoch total loss 1.18420649
Trained batch 1092 batch loss 1.27196193 epoch total loss 1.18428683
Trained batch 1093 batch loss 1.23644304 epoch total loss 1.18433452
Trained batch 1094 batch loss 1.23771429 epoch total loss 1.18438327
Trained batch 1095 batch loss 1.26579535 epoch total loss 1.18445766
Trained batch 1096 batch loss 1.32218242 epoch total loss 1.18458319
Trained batch 1097 batch loss 1.27374864 epoch total loss 1.18466461
Trained batch 1098 batch loss 1.36092186 epoch total loss 1.18482518
Trained batch 1099 batch loss 1.15039563 epoch total loss 1.18479383
Trained batch 1100 batch loss 1.15226591 epoch total loss 1.18476415
Trained batch 1101 batch loss 1.33061242 epoch total loss 1.18489659
Trained batch 1102 batch loss 1.2891202 epoch total loss 1.18499112
Trained batch 1103 batch loss 1.1240232 epoch total loss 1.18493581
Trained batch 1104 batch loss 1.12067127 epoch total loss 1.18487775
Trained batch 1105 batch loss 1.18275177 epoch total loss 1.18487573
Trained batch 1106 batch loss 1.04735851 epoch total loss 1.18475139
Trained batch 1107 batch loss 1.08249021 epoch total loss 1.18465912
Trained batch 1108 batch loss 1.31488848 epoch total loss 1.18477666
Trained batch 1109 batch loss 1.32666969 epoch total loss 1.18490458
Trained batch 1110 batch loss 1.14773881 epoch total loss 1.18487108
Trained batch 1111 batch loss 1.00667441 epoch total loss 1.18471074
Trained batch 1112 batch loss 0.977096796 epoch total loss 1.18452394
Trained batch 1113 batch loss 1.06424582 epoch total loss 1.18441594
Trained batch 1114 batch loss 1.21297514 epoch total loss 1.18444157
Trained batch 1115 batch loss 1.25441718 epoch total loss 1.18450427
Trained batch 1116 batch loss 1.22583795 epoch total loss 1.18454134
Trained batch 1117 batch loss 1.21531928 epoch total loss 1.18456888
Trained batch 1118 batch loss 1.19731236 epoch total loss 1.18458021
Trained batch 1119 batch loss 1.14137173 epoch total loss 1.18454158
Trained batch 1120 batch loss 1.08697093 epoch total loss 1.18445444
Trained batch 1121 batch loss 1.14602458 epoch total loss 1.18442011
Trained batch 1122 batch loss 1.31936157 epoch total loss 1.18454039
Trained batch 1123 batch loss 1.28527117 epoch total loss 1.18463016
Trained batch 1124 batch loss 1.19626033 epoch total loss 1.18464053
Trained batch 1125 batch loss 1.04008555 epoch total loss 1.1845119
Trained batch 1126 batch loss 1.05773091 epoch total loss 1.18439937
Trained batch 1127 batch loss 1.20478439 epoch total loss 1.18441749
Trained batch 1128 batch loss 1.19198489 epoch total loss 1.18442416
Trained batch 1129 batch loss 1.17825711 epoch total loss 1.18441868
Trained batch 1130 batch loss 1.22005045 epoch total loss 1.18445027
Trained batch 1131 batch loss 1.13984418 epoch total loss 1.18441093
Trained batch 1132 batch loss 1.14150882 epoch total loss 1.18437302
Trained batch 1133 batch loss 1.11037457 epoch total loss 1.18430769
Trained batch 1134 batch loss 1.17175221 epoch total loss 1.18429661
Trained batch 1135 batch loss 1.14976728 epoch total loss 1.18426621
Trained batch 1136 batch loss 1.32940185 epoch total loss 1.18439388
Trained batch 1137 batch loss 1.17241585 epoch total loss 1.18438327
Trained batch 1138 batch loss 1.10377216 epoch total loss 1.18431246
Trained batch 1139 batch loss 1.22703 epoch total loss 1.18435
Trained batch 1140 batch loss 1.25932038 epoch total loss 1.1844157
Trained batch 1141 batch loss 1.24471402 epoch total loss 1.18446863
Trained batch 1142 batch loss 1.2066896 epoch total loss 1.18448806
Trained batch 1143 batch loss 1.23895466 epoch total loss 1.18453574
Trained batch 1144 batch loss 1.21311069 epoch total loss 1.18456066
Trained batch 1145 batch loss 1.08233416 epoch total loss 1.18447137
Trained batch 1146 batch loss 1.11365008 epoch total loss 1.18440962
Trained batch 1147 batch loss 1.2240994 epoch total loss 1.18444419
Trained batch 1148 batch loss 1.19362175 epoch total loss 1.18445218
Trained batch 1149 batch loss 1.18361449 epoch total loss 1.18445146
Trained batch 1150 batch loss 1.10912406 epoch total loss 1.1843859
Trained batch 1151 batch loss 1.12486732 epoch total loss 1.18433428
Trained batch 1152 batch loss 1.1132108 epoch total loss 1.18427241
Trained batch 1153 batch loss 1.11207426 epoch total loss 1.18420982
Trained batch 1154 batch loss 1.18504393 epoch total loss 1.18421054
Trained batch 1155 batch loss 1.30196035 epoch total loss 1.18431258
Trained batch 1156 batch loss 1.46082401 epoch total loss 1.18455172
Trained batch 1157 batch loss 1.2819612 epoch total loss 1.18463588
Trained batch 1158 batch loss 1.36925232 epoch total loss 1.18479538
Trained batch 1159 batch loss 1.19648814 epoch total loss 1.18480551
Trained batch 1160 batch loss 1.37988591 epoch total loss 1.18497372
Trained batch 1161 batch loss 1.16871607 epoch total loss 1.18495965
Trained batch 1162 batch loss 1.13752246 epoch total loss 1.18491888
Trained batch 1163 batch loss 1.19667542 epoch total loss 1.18492901
Trained batch 1164 batch loss 1.16112781 epoch total loss 1.18490851
Trained batch 1165 batch loss 1.10675979 epoch total loss 1.18484151
Trained batch 1166 batch loss 1.24911 epoch total loss 1.18489659
Trained batch 1167 batch loss 1.19145668 epoch total loss 1.18490219
Trained batch 1168 batch loss 1.13985837 epoch total loss 1.18486369
Trained batch 1169 batch loss 1.08894289 epoch total loss 1.18478167
Trained batch 1170 batch loss 1.12436032 epoch total loss 1.18473
Trained batch 1171 batch loss 1.17355704 epoch total loss 1.18472052
Trained batch 1172 batch loss 1.25225592 epoch total loss 1.18477809
Trained batch 1173 batch loss 1.12373006 epoch total loss 1.18472612
Trained batch 1174 batch loss 1.2193867 epoch total loss 1.18475556
Trained batch 1175 batch loss 1.23186183 epoch total loss 1.18479562
Trained batch 1176 batch loss 1.17982 epoch total loss 1.18479145
Trained batch 1177 batch loss 1.21353555 epoch total loss 1.18481576
Trained batch 1178 batch loss 1.22702014 epoch total loss 1.18485165
Trained batch 1179 batch loss 1.23152 epoch total loss 1.18489122
Trained batch 1180 batch loss 1.26475608 epoch total loss 1.18495893
Trained batch 1181 batch loss 1.1286602 epoch total loss 1.18491125
Trained batch 1182 batch loss 1.15952063 epoch total loss 1.18488979
Trained batch 1183 batch loss 1.2776401 epoch total loss 1.18496823
Trained batch 1184 batch loss 1.26577294 epoch total loss 1.18503642
Trained batch 1185 batch loss 1.1106298 epoch total loss 1.1849736
Trained batch 1186 batch loss 1.0738529 epoch total loss 1.1848799
Trained batch 1187 batch loss 0.985326052 epoch total loss 1.18471181
Trained batch 1188 batch loss 1.05879641 epoch total loss 1.18460584
Trained batch 1189 batch loss 1.06512058 epoch total loss 1.18450534
Trained batch 1190 batch loss 1.09931195 epoch total loss 1.18443382
Trained batch 1191 batch loss 1.06155241 epoch total loss 1.18433058
Trained batch 1192 batch loss 0.975578308 epoch total loss 1.18415546
Trained batch 1193 batch loss 1.1846987 epoch total loss 1.18415594
Trained batch 1194 batch loss 1.2371043 epoch total loss 1.18420017
Trained batch 1195 batch loss 1.30532265 epoch total loss 1.1843015
Trained batch 1196 batch loss 1.15554786 epoch total loss 1.18427753
Trained batch 1197 batch loss 1.06312323 epoch total loss 1.18417621
Trained batch 1198 batch loss 1.06795728 epoch total loss 1.18407929
Trained batch 1199 batch loss 1.13554311 epoch total loss 1.18403876
Trained batch 1200 batch loss 1.19982719 epoch total loss 1.18405187
Trained batch 1201 batch loss 1.25659752 epoch total loss 1.18411231
Trained batch 1202 batch loss 1.09967351 epoch total loss 1.1840421
Trained batch 1203 batch loss 1.17983556 epoch total loss 1.18403864
Trained batch 1204 batch loss 1.20729673 epoch total loss 1.18405795
Trained batch 1205 batch loss 1.13660586 epoch total loss 1.18401849
Trained batch 1206 batch loss 1.09474289 epoch total loss 1.18394446
Trained batch 1207 batch loss 1.20638287 epoch total loss 1.18396306
Trained batch 1208 batch loss 1.03476214 epoch total loss 1.18383956
Trained batch 1209 batch loss 1.20864642 epoch total loss 1.18386006
Trained batch 1210 batch loss 1.10264099 epoch total loss 1.18379295
Trained batch 1211 batch loss 1.20641077 epoch total loss 1.18381166
Trained batch 1212 batch loss 1.1517992 epoch total loss 1.18378532
Trained batch 1213 batch loss 1.08193636 epoch total loss 1.18370128
Trained batch 1214 batch loss 1.03335083 epoch total loss 1.18357742
Trained batch 1215 batch loss 1.12358093 epoch total loss 1.18352807
Trained batch 1216 batch loss 1.11164856 epoch total loss 1.18346894
Trained batch 1217 batch loss 1.02749407 epoch total loss 1.18334079
Trained batch 1218 batch loss 0.995585084 epoch total loss 1.18318665
Trained batch 1219 batch loss 1.06856489 epoch total loss 1.18309259
Trained batch 1220 batch loss 1.11388099 epoch total loss 1.18303597
Trained batch 1221 batch loss 1.25475359 epoch total loss 1.18309462
Trained batch 1222 batch loss 1.21255553 epoch total loss 1.1831187
Trained batch 1223 batch loss 1.26879275 epoch total loss 1.1831888
Trained batch 1224 batch loss 1.29497099 epoch total loss 1.18328011
Trained batch 1225 batch loss 1.1511941 epoch total loss 1.183254
Trained batch 1226 batch loss 1.10006595 epoch total loss 1.18318617
Trained batch 1227 batch loss 1.14234042 epoch total loss 1.18315279
Trained batch 1228 batch loss 1.15341938 epoch total loss 1.1831286
Trained batch 1229 batch loss 1.16686058 epoch total loss 1.18311536
Trained batch 1230 batch loss 1.06194556 epoch total loss 1.1830169
Trained batch 1231 batch loss 0.893201888 epoch total loss 1.18278146
Trained batch 1232 batch loss 1.04576969 epoch total loss 1.18267024
Trained batch 1233 batch loss 1.35769629 epoch total loss 1.18281209
Trained batch 1234 batch loss 1.33489907 epoch total loss 1.18293536
Trained batch 1235 batch loss 1.34998477 epoch total loss 1.18307054
Trained batch 1236 batch loss 1.20381844 epoch total loss 1.18308735
Trained batch 1237 batch loss 1.20960045 epoch total loss 1.18310881
Trained batch 1238 batch loss 1.18797994 epoch total loss 1.18311274
Trained batch 1239 batch loss 1.20914066 epoch total loss 1.18313372
Trained batch 1240 batch loss 1.13770711 epoch total loss 1.18309712
Trained batch 1241 batch loss 1.47227645 epoch total loss 1.18333018
Trained batch 1242 batch loss 1.4079566 epoch total loss 1.18351102
Trained batch 1243 batch loss 1.23981512 epoch total loss 1.18355632
Trained batch 1244 batch loss 1.28942859 epoch total loss 1.18364143
Trained batch 1245 batch loss 1.0384829 epoch total loss 1.18352485
Trained batch 1246 batch loss 1.02647305 epoch total loss 1.18339884
Trained batch 1247 batch loss 1.13947105 epoch total loss 1.18336356
Trained batch 1248 batch loss 1.09501195 epoch total loss 1.18329275
