INFO:tensorflow:Using MirroredStrategy with devices ('/job:localhost/replica:0/task:0/device:GPU:0',)
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
INFO:tensorflow:Reduce to /job:localhost/replica:0/task:0/device:CPU:0 then broadcast to ('/job:localhost/replica:0/task:0/device:CPU:0',).
Start Simple Baseline training...
Start epoch 1 with learning rate 0.0003
/opt/conda/lib/python3.9/site-packages/tensorflow/python/data/ops/dataset_ops.py:374: UserWarning: To make it possible to preserve tf.data options across serialization boundaries, their implementation has moved to be part of the TensorFlow graph. As a consequence, the options value is in general no longer known at graph construction time. Invoking this method in graph mode retains the legacy behavior of the original implementation, but note that the returned value might not reflect the actual value of the options.
  warnings.warn("To make it possible to preserve tf.data options across "
Trained batch 5269 batch loss 1.277 epoch total loss 1.09714067
Trained batch 5270 batch loss 1.30405641 epoch total loss 1.09718
Trained batch 5271 batch loss 1.20879722 epoch total loss 1.09720123
Trained batch 5272 batch loss 1.18631256 epoch total loss 1.09721816
Trained batch 5273 batch loss 1.34690595 epoch total loss 1.09726548
Trained batch 5274 batch loss 0.985406041 epoch total loss 1.09724426
Trained batch 5275 batch loss 0.99172914 epoch total loss 1.09722424
Trained batch 5276 batch loss 1.03964806 epoch total loss 1.09721327
Trained batch 5277 batch loss 0.990492046 epoch total loss 1.09719312
Trained batch 5278 batch loss 1.02237391 epoch total loss 1.09717894
Trained batch 5279 batch loss 0.871675789 epoch total loss 1.09713626
Trained batch 5280 batch loss 0.864744186 epoch total loss 1.09709227
Trained batch 5281 batch loss 1.00594902 epoch total loss 1.09707499
Trained batch 5282 batch loss 0.839205265 epoch total loss 1.09702611
Trained batch 5283 batch loss 0.806912899 epoch total loss 1.09697127
Trained batch 5284 batch loss 0.782016277 epoch total loss 1.09691167
Trained batch 5285 batch loss 0.800752878 epoch total loss 1.09685564
Trained batch 5286 batch loss 0.820206165 epoch total loss 1.09680343
Trained batch 5287 batch loss 0.74387 epoch total loss 1.09673655
Trained batch 5288 batch loss 0.87948221 epoch total loss 1.09669542
Trained batch 5289 batch loss 0.920502663 epoch total loss 1.09666216
Trained batch 5290 batch loss 0.76366061 epoch total loss 1.09659922
Trained batch 5291 batch loss 0.934555411 epoch total loss 1.09656858
Trained batch 5292 batch loss 1.04951894 epoch total loss 1.09655964
Trained batch 5293 batch loss 0.963099897 epoch total loss 1.09653437
Trained batch 5294 batch loss 1.03207469 epoch total loss 1.09652221
Trained batch 5295 batch loss 1.22108305 epoch total loss 1.09654582
Trained batch 5296 batch loss 1.07868171 epoch total loss 1.09654236
Trained batch 5297 batch loss 1.1143868 epoch total loss 1.0965457
Trained batch 5298 batch loss 1.07640648 epoch total loss 1.09654188
Trained batch 5299 batch loss 1.23170376 epoch total loss 1.09656751
Trained batch 5300 batch loss 0.975978732 epoch total loss 1.09654474
Trained batch 5301 batch loss 1.08053303 epoch total loss 1.09654176
Trained batch 5302 batch loss 1.05696023 epoch total loss 1.09653425
Trained batch 5303 batch loss 1.23446715 epoch total loss 1.09656024
Trained batch 5304 batch loss 1.13959575 epoch total loss 1.09656835
Trained batch 5305 batch loss 0.865796328 epoch total loss 1.09652483
Trained batch 5306 batch loss 1.01563811 epoch total loss 1.09650958
Trained batch 5307 batch loss 1.00625587 epoch total loss 1.09649265
Trained batch 5308 batch loss 0.835738301 epoch total loss 1.09644353
Trained batch 5309 batch loss 0.756644607 epoch total loss 1.09637964
Trained batch 5310 batch loss 1.00226831 epoch total loss 1.09636188
Trained batch 5311 batch loss 0.933237314 epoch total loss 1.09633112
Trained batch 5312 batch loss 0.99527061 epoch total loss 1.09631205
Trained batch 5313 batch loss 1.01396036 epoch total loss 1.09629667
Trained batch 5314 batch loss 1.2473011 epoch total loss 1.09632504
Trained batch 5315 batch loss 1.06434536 epoch total loss 1.09631896
Trained batch 5316 batch loss 1.09838331 epoch total loss 1.09631932
Trained batch 5317 batch loss 1.17870402 epoch total loss 1.09633482
Trained batch 5318 batch loss 1.0013814 epoch total loss 1.09631705
Trained batch 5319 batch loss 0.936289728 epoch total loss 1.09628701
Trained batch 5320 batch loss 1.34202969 epoch total loss 1.09633315
Trained batch 5321 batch loss 1.1943388 epoch total loss 1.0963515
Trained batch 5322 batch loss 1.31307256 epoch total loss 1.09639227
Trained batch 5323 batch loss 1.18214691 epoch total loss 1.09640837
Trained batch 5324 batch loss 1.23100948 epoch total loss 1.09643364
Trained batch 5325 batch loss 1.13080132 epoch total loss 1.09644008
Trained batch 5326 batch loss 0.951876402 epoch total loss 1.0964129
Trained batch 5327 batch loss 1.10143471 epoch total loss 1.09641385
Trained batch 5328 batch loss 1.02429819 epoch total loss 1.09640038
Trained batch 5329 batch loss 1.22096086 epoch total loss 1.09642375
Trained batch 5330 batch loss 1.31536722 epoch total loss 1.09646487
Trained batch 5331 batch loss 1.09769821 epoch total loss 1.09646511
Trained batch 5332 batch loss 1.04135633 epoch total loss 1.09645474
Trained batch 5333 batch loss 0.850909829 epoch total loss 1.09640872
Trained batch 5334 batch loss 0.998190701 epoch total loss 1.09639037
Trained batch 5335 batch loss 0.976310551 epoch total loss 1.09636772
Trained batch 5336 batch loss 1.07555199 epoch total loss 1.0963639
Trained batch 5337 batch loss 1.19400549 epoch total loss 1.09638214
Trained batch 5338 batch loss 1.29230177 epoch total loss 1.09641886
Trained batch 5339 batch loss 1.2359941 epoch total loss 1.09644496
Trained batch 5340 batch loss 1.298208 epoch total loss 1.09648287
Trained batch 5341 batch loss 1.22050095 epoch total loss 1.09650612
Trained batch 5342 batch loss 1.12126255 epoch total loss 1.09651065
Trained batch 5343 batch loss 1.12046218 epoch total loss 1.09651518
Trained batch 5344 batch loss 1.14750779 epoch total loss 1.09652472
Trained batch 5345 batch loss 1.25325572 epoch total loss 1.09655404
Trained batch 5346 batch loss 1.11819267 epoch total loss 1.09655809
Trained batch 5347 batch loss 1.04246485 epoch total loss 1.09654796
Trained batch 5348 batch loss 1.25982094 epoch total loss 1.09657848
Trained batch 5349 batch loss 1.12335825 epoch total loss 1.0965836
Trained batch 5350 batch loss 1.16791415 epoch total loss 1.09659696
Trained batch 5351 batch loss 1.16524506 epoch total loss 1.09660971
Trained batch 5352 batch loss 1.19642901 epoch total loss 1.09662831
Trained batch 5353 batch loss 1.19376051 epoch total loss 1.09664643
Trained batch 5354 batch loss 1.13737583 epoch total loss 1.09665406
Trained batch 5355 batch loss 1.15118146 epoch total loss 1.09666431
Trained batch 5356 batch loss 1.06577873 epoch total loss 1.09665859
Trained batch 5357 batch loss 0.838543773 epoch total loss 1.09661031
Trained batch 5358 batch loss 0.98216486 epoch total loss 1.09658897
Trained batch 5359 batch loss 1.25878263 epoch total loss 1.09661913
Trained batch 5360 batch loss 1.11008048 epoch total loss 1.09662163
Trained batch 5361 batch loss 0.963959217 epoch total loss 1.09659684
Trained batch 5362 batch loss 0.920340478 epoch total loss 1.09656405
Trained batch 5363 batch loss 0.889778495 epoch total loss 1.09652543
Trained batch 5364 batch loss 0.914441705 epoch total loss 1.09649158
Trained batch 5365 batch loss 1.08440828 epoch total loss 1.09648931
Trained batch 5366 batch loss 1.06045437 epoch total loss 1.09648263
Trained batch 5367 batch loss 1.03235078 epoch total loss 1.09647059
Trained batch 5368 batch loss 1.16086829 epoch total loss 1.09648252
Trained batch 5369 batch loss 1.40100193 epoch total loss 1.09653926
Trained batch 5370 batch loss 1.2556988 epoch total loss 1.09656894
Trained batch 5371 batch loss 1.32903302 epoch total loss 1.09661222
Trained batch 5372 batch loss 1.0019176 epoch total loss 1.09659457
Trained batch 5373 batch loss 1.03505015 epoch total loss 1.09658313
Trained batch 5374 batch loss 1.07283056 epoch total loss 1.09657872
Trained batch 5375 batch loss 1.11277485 epoch total loss 1.09658182
Trained batch 5376 batch loss 1.17911029 epoch total loss 1.09659708
Trained batch 5377 batch loss 1.08442152 epoch total loss 1.09659493
Trained batch 5378 batch loss 1.04279852 epoch total loss 1.09658492
Trained batch 5379 batch loss 1.09994972 epoch total loss 1.09658551
Trained batch 5380 batch loss 1.23064041 epoch total loss 1.09661043
Trained batch 5381 batch loss 1.10610819 epoch total loss 1.09661222
Trained batch 5382 batch loss 1.23153973 epoch total loss 1.09663725
Trained batch 5383 batch loss 1.20627415 epoch total loss 1.09665751
Trained batch 5384 batch loss 1.1473217 epoch total loss 1.09666693
Trained batch 5385 batch loss 1.27206969 epoch total loss 1.0966996
Trained batch 5386 batch loss 1.00292766 epoch total loss 1.09668219
Trained batch 5387 batch loss 1.12686181 epoch total loss 1.09668779
Trained batch 5388 batch loss 1.08018327 epoch total loss 1.09668469
Trained batch 5389 batch loss 1.12185073 epoch total loss 1.09668934
Trained batch 5390 batch loss 1.22434282 epoch total loss 1.09671307
Trained batch 5391 batch loss 1.0879488 epoch total loss 1.0967114
Trained batch 5392 batch loss 1.20639491 epoch total loss 1.09673178
Trained batch 5393 batch loss 1.13599467 epoch total loss 1.09673905
Trained batch 5394 batch loss 1.09792984 epoch total loss 1.09673929
Trained batch 5395 batch loss 1.12323081 epoch total loss 1.09674418
Trained batch 5396 batch loss 1.31810236 epoch total loss 1.09678519
Trained batch 5397 batch loss 0.940676093 epoch total loss 1.09675634
Trained batch 5398 batch loss 1.36058748 epoch total loss 1.0968051
Trained batch 5399 batch loss 1.07126427 epoch total loss 1.09680045
Trained batch 5400 batch loss 1.03846788 epoch total loss 1.0967896
Trained batch 5401 batch loss 1.15864491 epoch total loss 1.09680116
Trained batch 5402 batch loss 1.18712926 epoch total loss 1.09681785
Trained batch 5403 batch loss 1.25940084 epoch total loss 1.09684789
Trained batch 5404 batch loss 1.02165771 epoch total loss 1.09683394
Trained batch 5405 batch loss 1.02970839 epoch total loss 1.09682155
Trained batch 5406 batch loss 1.21658576 epoch total loss 1.09684372
Trained batch 5407 batch loss 1.1132282 epoch total loss 1.0968467
Trained batch 5408 batch loss 1.13980222 epoch total loss 1.09685469
Trained batch 5409 batch loss 1.14102578 epoch total loss 1.09686279
Trained batch 5410 batch loss 1.25847447 epoch total loss 1.09689271
Trained batch 5411 batch loss 0.807229757 epoch total loss 1.09683919
Trained batch 5412 batch loss 1.0485431 epoch total loss 1.09683013
Trained batch 5413 batch loss 1.2427485 epoch total loss 1.09685707
Trained batch 5414 batch loss 0.962055326 epoch total loss 1.09683216
Trained batch 5415 batch loss 0.972899437 epoch total loss 1.09680927
Trained batch 5416 batch loss 1.1417079 epoch total loss 1.09681749
Trained batch 5417 batch loss 1.02158034 epoch total loss 1.09680367
Trained batch 5418 batch loss 1.06263137 epoch total loss 1.09679735
Trained batch 5419 batch loss 1.01300275 epoch total loss 1.09678185
Trained batch 5420 batch loss 1.04490733 epoch total loss 1.09677231
Trained batch 5421 batch loss 1.05744696 epoch total loss 1.09676504
Trained batch 5422 batch loss 1.05941534 epoch total loss 1.09675825
Trained batch 5423 batch loss 0.930106163 epoch total loss 1.09672749
Trained batch 5424 batch loss 1.16152954 epoch total loss 1.09673941
Trained batch 5425 batch loss 1.15842652 epoch total loss 1.09675074
Trained batch 5426 batch loss 0.914458156 epoch total loss 1.09671724
Trained batch 5427 batch loss 1.09265137 epoch total loss 1.09671652
Trained batch 5428 batch loss 1.06852674 epoch total loss 1.09671128
Trained batch 5429 batch loss 1.03996146 epoch total loss 1.09670079
Trained batch 5430 batch loss 1.24654245 epoch total loss 1.09672844
Trained batch 5431 batch loss 1.04708767 epoch total loss 1.09671926
Trained batch 5432 batch loss 0.98623 epoch total loss 1.09669888
Trained batch 5433 batch loss 0.904751539 epoch total loss 1.09666359
Trained batch 5434 batch loss 0.982562065 epoch total loss 1.09664261
Trained batch 5435 batch loss 0.911292195 epoch total loss 1.0966084
Trained batch 5436 batch loss 1.18843555 epoch total loss 1.09662533
Trained batch 5437 batch loss 0.869026899 epoch total loss 1.09658349
Trained batch 5438 batch loss 0.936899543 epoch total loss 1.09655416
Trained batch 5439 batch loss 0.892392159 epoch total loss 1.09651661
Trained batch 5440 batch loss 1.07818985 epoch total loss 1.09651327
Trained batch 5441 batch loss 0.831170917 epoch total loss 1.09646451
Trained batch 5442 batch loss 0.913605332 epoch total loss 1.0964309
Trained batch 5443 batch loss 0.868388236 epoch total loss 1.09638894
Trained batch 5444 batch loss 0.991832137 epoch total loss 1.09636974
Trained batch 5445 batch loss 0.997476697 epoch total loss 1.09635162
Trained batch 5446 batch loss 0.991489291 epoch total loss 1.09633231
Trained batch 5447 batch loss 1.14709544 epoch total loss 1.09634161
Trained batch 5448 batch loss 0.999729 epoch total loss 1.09632385
Trained batch 5449 batch loss 1.03730464 epoch total loss 1.096313
Trained batch 5450 batch loss 1.1604116 epoch total loss 1.0963248
Trained batch 5451 batch loss 1.04072 epoch total loss 1.09631455
Trained batch 5452 batch loss 1.00794148 epoch total loss 1.09629834
Trained batch 5453 batch loss 1.27723122 epoch total loss 1.0963316
Trained batch 5454 batch loss 1.22891295 epoch total loss 1.09635592
Trained batch 5455 batch loss 1.1040051 epoch total loss 1.09635723
Trained batch 5456 batch loss 1.02874672 epoch total loss 1.09634495
Trained batch 5457 batch loss 1.02108669 epoch total loss 1.09633112
Trained batch 5458 batch loss 1.25794017 epoch total loss 1.09636068
Trained batch 5459 batch loss 1.00031221 epoch total loss 1.09634316
Trained batch 5460 batch loss 1.23978662 epoch total loss 1.09636939
Trained batch 5461 batch loss 1.05846262 epoch total loss 1.09636247
Trained batch 5462 batch loss 1.09445381 epoch total loss 1.09636211
Trained batch 5463 batch loss 1.4149946 epoch total loss 1.09642041
Trained batch 5464 batch loss 1.01149249 epoch total loss 1.09640491
Trained batch 5465 batch loss 1.3117094 epoch total loss 1.09644425
Trained batch 5466 batch loss 1.28398085 epoch total loss 1.09647858
Trained batch 5467 batch loss 1.21511149 epoch total loss 1.0965004
Trained batch 5468 batch loss 1.39634347 epoch total loss 1.09655523
Trained batch 5469 batch loss 1.34420466 epoch total loss 1.09660053
Trained batch 5470 batch loss 1.28180933 epoch total loss 1.09663439
Trained batch 5471 batch loss 1.26625717 epoch total loss 1.09666526
Trained batch 5472 batch loss 1.0314312 epoch total loss 1.09665334
Trained batch 5473 batch loss 0.981659055 epoch total loss 1.09663236
Trained batch 5474 batch loss 1.17703986 epoch total loss 1.09664702
Trained batch 5475 batch loss 1.07519758 epoch total loss 1.09664309
Trained batch 5476 batch loss 1.35810423 epoch total loss 1.09669077
Trained batch 5477 batch loss 1.12609851 epoch total loss 1.09669614
Trained batch 5478 batch loss 1.02605593 epoch total loss 1.09668326
Trained batch 5479 batch loss 1.12700987 epoch total loss 1.09668875
Trained batch 5480 batch loss 1.1668756 epoch total loss 1.09670162
Trained batch 5481 batch loss 1.25790429 epoch total loss 1.09673095
Trained batch 5482 batch loss 1.20959675 epoch total loss 1.09675157
Trained batch 5483 batch loss 1.10028148 epoch total loss 1.09675217
Trained batch 5484 batch loss 1.13239646 epoch total loss 1.09675872
Trained batch 5485 batch loss 1.18707037 epoch total loss 1.09677517
Trained batch 5486 batch loss 1.31026506 epoch total loss 1.09681404
Trained batch 5487 batch loss 1.17886817 epoch total loss 1.09682894
Trained batch 5488 batch loss 1.36868453 epoch total loss 1.09687841
Trained batch 5489 batch loss 1.2437098 epoch total loss 1.09690523
Trained batch 5490 batch loss 0.868719637 epoch total loss 1.09686363
Trained batch 5491 batch loss 0.991384387 epoch total loss 1.09684432
Trained batch 5492 batch loss 0.885183513 epoch total loss 1.09680581
Trained batch 5493 batch loss 0.824523151 epoch total loss 1.09675634
Trained batch 5494 batch loss 0.971440315 epoch total loss 1.09673357
Trained batch 5495 batch loss 1.12403905 epoch total loss 1.09673846
Trained batch 5496 batch loss 0.997933924 epoch total loss 1.09672058
Trained batch 5497 batch loss 1.02817225 epoch total loss 1.09670806
Trained batch 5498 batch loss 1.28734422 epoch total loss 1.09674275
Trained batch 5499 batch loss 0.877264738 epoch total loss 1.09670281
Trained batch 5500 batch loss 0.912329 epoch total loss 1.09666932
Trained batch 5501 batch loss 0.893530369 epoch total loss 1.09663236
Trained batch 5502 batch loss 0.853019834 epoch total loss 1.09658813
Trained batch 5503 batch loss 0.854340434 epoch total loss 1.09654415
Trained batch 5504 batch loss 0.849420369 epoch total loss 1.0964992
Trained batch 5505 batch loss 0.800291657 epoch total loss 1.09644544
Trained batch 5506 batch loss 1.02156556 epoch total loss 1.09643185
Trained batch 5507 batch loss 0.991747439 epoch total loss 1.09641278
Trained batch 5508 batch loss 0.743642926 epoch total loss 1.09634876
Trained batch 5509 batch loss 0.94738549 epoch total loss 1.0963217
Trained batch 5510 batch loss 0.975486636 epoch total loss 1.09629977
Trained batch 5511 batch loss 1.04551649 epoch total loss 1.09629059
Trained batch 5512 batch loss 1.14141679 epoch total loss 1.09629881
Trained batch 5513 batch loss 0.985937476 epoch total loss 1.09627879
Trained batch 5514 batch loss 1.151999 epoch total loss 1.0962888
Trained batch 5515 batch loss 0.853403926 epoch total loss 1.09624481
Trained batch 5516 batch loss 0.863185525 epoch total loss 1.09620261
Trained batch 5517 batch loss 0.898190439 epoch total loss 1.09616661
Trained batch 5518 batch loss 0.822834969 epoch total loss 1.09611702
Trained batch 5519 batch loss 0.689819038 epoch total loss 1.09604347
Trained batch 5520 batch loss 0.729712486 epoch total loss 1.09597707
Trained batch 5521 batch loss 0.664587438 epoch total loss 1.09589899
Trained batch 5522 batch loss 0.701640129 epoch total loss 1.09582758
Trained batch 5523 batch loss 0.854222596 epoch total loss 1.09578371
Trained batch 5524 batch loss 0.798392773 epoch total loss 1.09573
Trained batch 5525 batch loss 0.849097252 epoch total loss 1.09568524
Trained batch 5526 batch loss 0.913461804 epoch total loss 1.09565234
Trained batch 5527 batch loss 0.704562902 epoch total loss 1.09558153
Trained batch 5528 batch loss 0.654046357 epoch total loss 1.09550166
Trained batch 5529 batch loss 0.641102731 epoch total loss 1.09541941
Trained batch 5530 batch loss 0.792522311 epoch total loss 1.09536469
Trained batch 5531 batch loss 0.762760818 epoch total loss 1.09530449
Trained batch 5532 batch loss 1.04713273 epoch total loss 1.09529591
Trained batch 5533 batch loss 1.0631671 epoch total loss 1.09529006
Trained batch 5534 batch loss 0.937714756 epoch total loss 1.09526157
Trained batch 5535 batch loss 1.08899069 epoch total loss 1.09526038
Trained batch 5536 batch loss 1.09820807 epoch total loss 1.09526086
Trained batch 5537 batch loss 1.08454955 epoch total loss 1.09525895
Trained batch 5538 batch loss 1.00854874 epoch total loss 1.09524333
Trained batch 5539 batch loss 0.975283 epoch total loss 1.09522164
Trained batch 5540 batch loss 1.05070603 epoch total loss 1.09521365
Trained batch 5541 batch loss 1.07381523 epoch total loss 1.09520972
Trained batch 5542 batch loss 1.0068717 epoch total loss 1.09519374
Trained batch 5543 batch loss 1.14806581 epoch total loss 1.09520328
Trained batch 5544 batch loss 1.03637457 epoch total loss 1.09519267
Trained batch 5545 batch loss 1.21052122 epoch total loss 1.09521341
Trained batch 5546 batch loss 1.19209969 epoch total loss 1.09523082
Trained batch 5547 batch loss 1.03847909 epoch total loss 1.09522069
Trained batch 5548 batch loss 1.03420389 epoch total loss 1.0952096
Trained batch 5549 batch loss 0.950045228 epoch total loss 1.09518349
Trained batch 5550 batch loss 0.926211536 epoch total loss 1.09515309
Trained batch 5551 batch loss 1.34556 epoch total loss 1.09519827
Trained batch 5552 batch loss 1.13473082 epoch total loss 1.09520531
Epoch 5 train loss 1.095205307006836
Validated batch 1 batch loss 1.13964307
Validated batch 2 batch loss 1.18312371
Validated batch 3 batch loss 1.1845777
Validated batch 4 batch loss 1.25333047
Validated batch 5 batch loss 1.12270212
Validated batch 6 batch loss 1.04916787
Validated batch 7 batch loss 1.27017641
Validated batch 8 batch loss 1.24095356
Validated batch 9 batch loss 1.25342
Validated batch 10 batch loss 1.00018692
Validated batch 11 batch loss 1.23566842
Validated batch 12 batch loss 1.14484048
Validated batch 13 batch loss 1.21904182
Validated batch 14 batch loss 0.982379079
Validated batch 15 batch loss 1.31179082
Validated batch 16 batch loss 1.01864195
Validated batch 17 batch loss 1.39459598
Validated batch 18 batch loss 1.05483568
Validated batch 19 batch loss 1.40298474
Validated batch 20 batch loss 1.3588624
Validated batch 21 batch loss 1.64354861
Validated batch 22 batch loss 1.43630612
Validated batch 23 batch loss 1.25260293
Validated batch 24 batch loss 1.08824551
Validated batch 25 batch loss 0.975975394
Validated batch 26 batch loss 1.13933086
Validated batch 27 batch loss 1.29468966
Validated batch 28 batch loss 1.17107129
Validated batch 29 batch loss 1.05786133
Validated batch 30 batch loss 1.3505919
Validated batch 31 batch loss 1.3083868
Validated batch 32 batch loss 1.10097098
Validated batch 33 batch loss 1.24081814
Validated batch 34 batch loss 1.03482676
Validated batch 35 batch loss 1.19931054
Validated batch 36 batch loss 1.41320121
Validated batch 37 batch loss 1.27304673
Validated batch 38 batch loss 1.20283794
Validated batch 39 batch loss 1.20236492
Validated batch 40 batch loss 1.18527579
Validated batch 41 batch loss 1.28590262
Validated batch 42 batch loss 1.1029551
Validated batch 43 batch loss 1.19893289
Validated batch 44 batch loss 1.25970042
Validated batch 45 batch loss 1.01199639
Validated batch 46 batch loss 1.22841
Validated batch 47 batch loss 0.913603663
Validated batch 48 batch loss 1.10084689
Validated batch 49 batch loss 1.22546268
Validated batch 50 batch loss 1.3986814
Validated batch 51 batch loss 1.42411542
Validated batch 52 batch loss 1.48158717
Validated batch 53 batch loss 1.17871571
Validated batch 54 batch loss 1.03143668
Validated batch 55 batch loss 1.08532488
Validated batch 56 batch loss 1.0331645
Validated batch 57 batch loss 1.36901736
Validated batch 58 batch loss 1.29477572
Validated batch 59 batch loss 1.43458962
Validated batch 60 batch loss 1.07027984
Validated batch 61 batch loss 1.2475611
Validated batch 62 batch loss 1.29133248
Validated batch 63 batch loss 1.28666031
Validated batch 64 batch loss 1.13311946
Validated batch 65 batch loss 1.15065753
Validated batch 66 batch loss 1.2821281
Validated batch 67 batch loss 1.3310672
Validated batch 68 batch loss 1.31745374
Validated batch 69 batch loss 1.24897218
Validated batch 70 batch loss 0.900106132
Validated batch 71 batch loss 0.847210705
Validated batch 72 batch loss 1.04886258
Validated batch 73 batch loss 1.18912363
Validated batch 74 batch loss 1.28941131
Validated batch 75 batch loss 1.22176421
Validated batch 76 batch loss 1.2845118
Validated batch 77 batch loss 1.24400222
Validated batch 78 batch loss 1.18017
Validated batch 79 batch loss 1.04244065
Validated batch 80 batch loss 0.976471305
Validated batch 81 batch loss 1.15995169
Validated batch 82 batch loss 1.32652044
Validated batch 83 batch loss 1.0573523
Validated batch 84 batch loss 1.54338193
Validated batch 85 batch loss 1.12314045
Validated batch 86 batch loss 1.07233727
Validated batch 87 batch loss 1.23445678
Validated batch 88 batch loss 1.26353276
Validated batch 89 batch loss 1.0631485
Validated batch 90 batch loss 1.16423929
Validated batch 91 batch loss 1.15415609
Validated batch 92 batch loss 1.38811612
Validated batch 93 batch loss 1.01483893
Validated batch 94 batch loss 1.046121
Validated batch 95 batch loss 1.25902748
Validated batch 96 batch loss 1.13848126
Validated batch 97 batch loss 1.25015807
Validated batch 98 batch loss 1.29150558
Validated batch 99 batch loss 0.965839684
Validated batch 100 batch loss 0.850412846
Validated batch 101 batch loss 1.27309239
Validated batch 102 batch loss 1.26502454
Validated batch 103 batch loss 1.03488398
Validated batch 104 batch loss 0.871904433
Validated batch 105 batch loss 1.06536341
Validated batch 106 batch loss 1.03498769
Validated batch 107 batch loss 1.31597924
Validated batch 108 batch loss 1.16699696
Validated batch 109 batch loss 1.19666052
Validated batch 110 batch loss 1.20354772
Validated batch 111 batch loss 0.837623954
Validated batch 112 batch loss 1.1513958
Validated batch 113 batch loss 1.27699268
Validated batch 114 batch loss 1.70532167
Validated batch 115 batch loss 1.16041434
Validated batch 116 batch loss 0.964438915
Validated batch 117 batch loss 1.2901125
Validated batch 118 batch loss 0.90957129
Validated batch 119 batch loss 1.00583935
Validated batch 120 batch loss 1.34368622
Validated batch 121 batch loss 1.19027638
Validated batch 122 batch loss 0.783780932
Validated batch 123 batch loss 0.844700873
Validated batch 124 batch loss 1.16003537
Validated batch 125 batch loss 1.00626183
Validated batch 126 batch loss 1.03701806
Validated batch 127 batch loss 1.34147632
Validated batch 128 batch loss 1.05248237
Validated batch 129 batch loss 1.14869332
Validated batch 130 batch loss 1.28653038
Validated batch 131 batch loss 1.03626275
Validated batch 132 batch loss 0.970175922
Validated batch 133 batch loss 1.07977796
Validated batch 134 batch loss 0.99373436
Validated batch 135 batch loss 1.03404117
Validated batch 136 batch loss 1.0785346
Validated batch 137 batch loss 1.22809958
Validated batch 138 batch loss 1.12984705
Validated batch 139 batch loss 0.981959879
Validated batch 140 batch loss 0.880416512
Validated batch 141 batch loss 1.11715329
Validated batch 142 batch loss 0.920569062
Validated batch 143 batch loss 1.3208313
Validated batch 144 batch loss 0.937578261
Validated batch 145 batch loss 1.15908623
Validated batch 146 batch loss 1.00487566
Validated batch 147 batch loss 1.11155009
Validated batch 148 batch loss 1.26889658
Validated batch 149 batch loss 1.26458395
Validated batch 150 batch loss 1.33878088
Validated batch 151 batch loss 1.19766736
Validated batch 152 batch loss 1.33872843
Validated batch 153 batch loss 1.33793604
Validated batch 154 batch loss 1.23889947
Validated batch 155 batch loss 1.25890481
Validated batch 156 batch loss 1.06600368
Validated batch 157 batch loss 1.15641212
Validated batch 158 batch loss 1.14786887
Validated batch 159 batch loss 0.914227605
Validated batch 160 batch loss 1.3699894
Validated batch 161 batch loss 1.24999
Validated batch 162 batch loss 1.32887983
Validated batch 163 batch loss 1.21400738
Validated batch 164 batch loss 1.14233398
Validated batch 165 batch loss 0.910094678
Validated batch 166 batch loss 0.982294798
Validated batch 167 batch loss 0.84893775
Validated batch 168 batch loss 1.2072258
Validated batch 169 batch loss 1.01557207
Validated batch 170 batch loss 0.868991792
Validated batch 171 batch loss 1.25719249
Validated batch 172 batch loss 1.23281074
Validated batch 173 batch loss 1.28911519
Validated batch 174 batch loss 0.98421824
Validated batch 175 batch loss 0.921773314
Validated batch 176 batch loss 1.025594
Validated batch 177 batch loss 1.06694031
Validated batch 178 batch loss 1.20563245
Validated batch 179 batch loss 1.24097228
Validated batch 180 batch loss 1.07519507
Validated batch 181 batch loss 1.29161572
Validated batch 182 batch loss 1.34191823
Validated batch 183 batch loss 1.10604978
Validated batch 184 batch loss 1.29077828
Validated batch 185 batch loss 1.26643324
Validated batch 186 batch loss 1.16670442
Validated batch 187 batch loss 1.35904074
Validated batch 188 batch loss 1.34905291
Validated batch 189 batch loss 1.05696869
Validated batch 190 batch loss 1.10756063
